Date/Time,Receiver,Description,Data,Units
2013-07-01 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-01 00:00:00,VR2W-110317,Daily Pings on 69 kHz,228,
2013-07-01 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,38,
2013-07-01 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,3,
2013-07-01 00:00:00,VR2W-110317,Daily Detections on A69-1105,7,
2013-07-01 00:00:00,VR2W-110317,Daily Detections on A69-1303,10,
2013-07-02 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-07-02 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-02 00:00:00,VR2W-110317,Daily Pings on 69 kHz,222,
2013-07-02 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,28,
2013-07-02 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-02 00:00:00,VR2W-110317,Daily Detections on A69-1105,11,
2013-07-02 00:00:00,VR2W-110317,Daily Detections on A69-1303,9,
2013-07-03 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-07-03 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-03 00:00:00,VR2W-110317,Daily Pings on 69 kHz,223,
2013-07-03 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,43,
2013-07-03 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-03 00:00:00,VR2W-110317,Daily Detections on A69-1303,15,
2013-07-04 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-07-04 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-04 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1288,
2013-07-04 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,217,
2013-07-04 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,1,
2013-07-04 00:00:00,VR2W-110317,Daily Detections on A69-1303,90,
2013-07-05 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-07-05 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-05 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2013-07-05 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-07-05 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-06 00:00:00,VR2W-110317,Memory Capacity,0.2,%
2013-07-06 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-06 00:00:00,VR2W-110317,Daily Pings on 69 kHz,226,
2013-07-06 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,33,
2013-07-06 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,2,
2013-07-06 00:00:00,VR2W-110317,Daily Detections on A69-1303,13,
2013-07-07 00:00:00,VR2W-110317,Memory Capacity,0.2,%
2013-07-07 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-07 00:00:00,VR2W-110317,Daily Pings on 69 kHz,144,
2013-07-07 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,19,
2013-07-07 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,2,
2013-07-07 00:00:00,VR2W-110317,Daily Detections on A69-1303,7,
2013-07-08 00:00:00,VR2W-110317,Memory Capacity,0.2,%
2013-07-08 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-08 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2013-07-08 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-07-08 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-09 00:00:00,VR2W-110317,Memory Capacity,0.2,%
2013-07-09 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-09 00:00:00,VR2W-110317,Daily Pings on 69 kHz,3,
2013-07-09 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-07-09 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-10 00:00:00,VR2W-110317,Memory Capacity,0.2,%
2013-07-10 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-10 00:00:00,VR2W-110317,Daily Pings on 69 kHz,72,
2013-07-10 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,8,
2013-07-10 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-10 00:00:00,VR2W-110317,Daily Detections on A69-1105,1,
2013-07-10 00:00:00,VR2W-110317,Daily Detections on A69-1303,2,
2013-07-11 00:00:00,VR2W-110317,Memory Capacity,0.2,%
2013-07-11 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-11 00:00:00,VR2W-110317,Daily Pings on 69 kHz,79,
2013-07-11 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,13,
2013-07-11 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-11 00:00:00,VR2W-110317,Daily Detections on A69-1105,4,
2013-07-11 00:00:00,VR2W-110317,Daily Detections on A69-1303,2,
2013-07-12 00:00:00,VR2W-110317,Memory Capacity,0.2,%
2013-07-12 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-12 00:00:00,VR2W-110317,Daily Pings on 69 kHz,180,
2013-07-12 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,28,
2013-07-12 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-12 00:00:00,VR2W-110317,Daily Detections on A69-1105,8,
2013-07-12 00:00:00,VR2W-110317,Daily Detections on A69-1303,9,
2013-07-13 00:00:00,VR2W-110317,Memory Capacity,0.2,%
2013-07-13 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-13 00:00:00,VR2W-110317,Daily Pings on 69 kHz,73,
2013-07-13 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,9,
2013-07-13 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-13 00:00:00,VR2W-110317,Daily Detections on A69-1105,4,
2013-07-13 00:00:00,VR2W-110317,Daily Detections on A69-1303,3,
2013-07-14 00:00:00,VR2W-110317,Memory Capacity,0.2,%
2013-07-14 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-14 00:00:00,VR2W-110317,Daily Pings on 69 kHz,239,
2013-07-14 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,24,
2013-07-14 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-14 00:00:00,VR2W-110317,Daily Detections on A69-1303,16,
2013-07-14 00:23:25,VR2W-110317,Pings on 69 kHz,23,
2013-07-14 00:23:25,VR2W-110317,Syncs on 69 kHz,0,
2013-07-14 00:23:25,VR2W-110317,Rejects on 69 kHz,0,
2013-07-14 00:23:26,VR2W-110317,Data Upload,VR2W_110317_20130714_1.vrl,
2013-07-14 00:23:26,VR2W-110317,Memory Capacity,0.2,%
2013-07-14 00:23:26,VR2W-110317,PC Time,2013-07-14 00:24:58 UTC,
2013-07-14 00:23:26,VR2W-110317,Study Pings on 69 kHz,17169,
2013-07-14 00:26:15,VR2W-110317,Initialization,Production Screening Config: 5/12/2010 ,
2013-07-14 00:26:15,VR2W-110317,PC Time,2013-07-14 00:26:15 UTC,
2013-07-14 00:26:15,VR2W-110317,69 kHz decoding map,MAP-113 (A69-1105; A69-1303; A69-9001/9002; A69-9004; A69-9006; A69-1601; A69-1602),
2013-07-14 00:26:15,VR2W-110317,69 kHz blanking interval,260,ms
2013-07-15 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-15 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-15 00:00:00,VR2W-110317,Daily Pings on 69 kHz,47,
2013-07-15 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,7,
2013-07-15 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-15 00:00:00,VR2W-110317,Daily Detections on A69-1303,5,
2013-07-16 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-16 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-16 00:00:00,VR2W-110317,Daily Pings on 69 kHz,478,
2013-07-16 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,66,
2013-07-16 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,2,
2013-07-16 00:00:00,VR2W-110317,Daily Detections on A69-1105,13,
2013-07-16 00:00:00,VR2W-110317,Daily Detections on A69-1303,25,
2013-07-17 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-17 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-17 00:00:00,VR2W-110317,Daily Pings on 69 kHz,78,
2013-07-17 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,11,
2013-07-17 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-17 00:00:00,VR2W-110317,Daily Detections on A69-1105,2,
2013-07-17 00:00:00,VR2W-110317,Daily Detections on A69-1303,3,
2013-07-18 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-18 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-18 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2013-07-18 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-07-18 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-19 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-19 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-19 00:00:00,VR2W-110317,Daily Pings on 69 kHz,612,
2013-07-19 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,85,
2013-07-19 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,2,
2013-07-19 00:00:00,VR2W-110317,Daily Detections on A69-1303,50,
2013-07-20 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-20 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-20 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2013-07-20 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-07-20 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-21 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-21 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-21 00:00:00,VR2W-110317,Daily Pings on 69 kHz,53,
2013-07-21 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,9,
2013-07-21 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-21 00:00:00,VR2W-110317,Daily Detections on A69-1303,3,
2013-07-22 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-22 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-22 00:00:00,VR2W-110317,Daily Pings on 69 kHz,53,
2013-07-22 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,7,
2013-07-22 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-22 00:00:00,VR2W-110317,Daily Detections on A69-1105,1,
2013-07-22 00:00:00,VR2W-110317,Daily Detections on A69-1303,1,
2013-07-23 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-23 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-23 00:00:00,VR2W-110317,Daily Pings on 69 kHz,269,
2013-07-23 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,42,
2013-07-23 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,1,
2013-07-23 00:00:00,VR2W-110317,Daily Detections on A69-1105,7,
2013-07-23 00:00:00,VR2W-110317,Daily Detections on A69-1303,9,
2013-07-24 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-24 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-24 00:00:00,VR2W-110317,Daily Pings on 69 kHz,38,
2013-07-24 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,2,
2013-07-24 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-25 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-25 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-25 00:00:00,VR2W-110317,Daily Pings on 69 kHz,78,
2013-07-25 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,14,
2013-07-25 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-25 00:00:00,VR2W-110317,Daily Detections on A69-1303,3,
2013-07-26 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-26 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-26 00:00:00,VR2W-110317,Daily Pings on 69 kHz,106,
2013-07-26 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,15,
2013-07-26 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-26 00:00:00,VR2W-110317,Daily Detections on A69-1303,10,
2013-07-27 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-27 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-27 00:00:00,VR2W-110317,Daily Pings on 69 kHz,27,
2013-07-27 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,5,
2013-07-27 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-27 00:00:00,VR2W-110317,Daily Detections on A69-1303,1,
2013-07-28 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-28 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-28 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2013-07-28 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-07-28 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-29 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-29 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-29 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2013-07-29 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-07-29 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-07-30 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-30 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-30 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1043,
2013-07-30 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,152,
2013-07-30 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,4,
2013-07-30 00:00:00,VR2W-110317,Daily Detections on A69-1303,41,
2013-07-30 00:00:00,VR2W-110317,Daily Detections on A69-1601,39,
2013-07-31 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-07-31 00:00:00,VR2W-110317,Battery,3.6,V
2013-07-31 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1242,
2013-07-31 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,171,
2013-07-31 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,2,
2013-07-31 00:00:00,VR2W-110317,Daily Detections on A69-1303,8,
2013-07-31 00:00:00,VR2W-110317,Daily Detections on A69-1601,117,
2013-08-01 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-08-01 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-01 00:00:00,VR2W-110317,Daily Pings on 69 kHz,25,
2013-08-01 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,3,
2013-08-01 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-01 00:00:00,VR2W-110317,Daily Detections on A69-1303,2,
2013-08-02 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-08-02 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-02 00:00:00,VR2W-110317,Daily Pings on 69 kHz,568,
2013-08-02 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,86,
2013-08-02 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,2,
2013-08-02 00:00:00,VR2W-110317,Daily Detections on A69-1303,46,
2013-08-03 00:00:00,VR2W-110317,Memory Capacity,0.0,%
2013-08-03 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-03 00:00:00,VR2W-110317,Daily Pings on 69 kHz,316,
2013-08-03 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,40,
2013-08-03 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,2,
2013-08-03 00:00:00,VR2W-110317,Daily Detections on A69-1303,23,
2013-08-04 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-04 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-04 00:00:00,VR2W-110317,Daily Pings on 69 kHz,46,
2013-08-04 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,5,
2013-08-04 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-04 00:00:00,VR2W-110317,Daily Detections on A69-1303,2,
2013-08-05 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-05 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-05 00:00:00,VR2W-110317,Daily Pings on 69 kHz,176,
2013-08-05 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,20,
2013-08-05 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,3,
2013-08-05 00:00:00,VR2W-110317,Daily Detections on A69-1105,1,
2013-08-05 00:00:00,VR2W-110317,Daily Detections on A69-1303,9,
2013-08-06 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-06 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-06 00:00:00,VR2W-110317,Daily Pings on 69 kHz,32,
2013-08-06 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,4,
2013-08-06 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-07 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-07 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-07 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2013-08-07 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-08-07 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-08 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-08 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-08 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2013-08-08 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-08-08 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-09 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-09 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-09 00:00:00,VR2W-110317,Daily Pings on 69 kHz,191,
2013-08-09 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,29,
2013-08-09 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,2,
2013-08-09 00:00:00,VR2W-110317,Daily Detections on A69-1303,13,
2013-08-10 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-10 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-10 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1216,
2013-08-10 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,132,
2013-08-10 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,8,
2013-08-10 00:00:00,VR2W-110317,Daily Detections on A69-1303,80,
2013-08-11 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-11 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-11 00:00:00,VR2W-110317,Daily Pings on 69 kHz,80,
2013-08-11 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,10,
2013-08-11 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,1,
2013-08-11 00:00:00,VR2W-110317,Daily Detections on A69-1303,6,
2013-08-12 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-12 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-12 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2013-08-12 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-08-12 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-13 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-13 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-13 00:00:00,VR2W-110317,Daily Pings on 69 kHz,9,
2013-08-13 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1,
2013-08-13 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-14 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-14 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-14 00:00:00,VR2W-110317,Daily Pings on 69 kHz,46,
2013-08-14 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,2,
2013-08-14 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-14 00:00:00,VR2W-110317,Daily Detections on A69-1303,1,
2013-08-15 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-15 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-15 00:00:00,VR2W-110317,Daily Pings on 69 kHz,1,
2013-08-15 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-08-15 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-16 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-16 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-16 00:00:00,VR2W-110317,Daily Pings on 69 kHz,20,
2013-08-16 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,3,
2013-08-16 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-17 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-17 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-17 00:00:00,VR2W-110317,Daily Pings on 69 kHz,451,
2013-08-17 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,74,
2013-08-17 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,2,
2013-08-17 00:00:00,VR2W-110317,Daily Detections on A69-1303,15,
2013-08-17 00:00:00,VR2W-110317,Daily Detections on A69-1601,4,
2013-08-18 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-18 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-18 00:00:00,VR2W-110317,Daily Pings on 69 kHz,21,
2013-08-18 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,3,
2013-08-18 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-18 00:00:00,VR2W-110317,Daily Detections on A69-1303,1,
2013-08-19 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-19 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-19 00:00:00,VR2W-110317,Daily Pings on 69 kHz,108,
2013-08-19 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,15,
2013-08-19 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-19 00:00:00,VR2W-110317,Daily Detections on A69-1303,6,
2013-08-20 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-20 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-20 00:00:00,VR2W-110317,Daily Pings on 69 kHz,294,
2013-08-20 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,37,
2013-08-20 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-20 00:00:00,VR2W-110317,Daily Detections on A69-1303,23,
2013-08-21 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-21 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-21 00:00:00,VR2W-110317,Daily Pings on 69 kHz,24,
2013-08-21 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,4,
2013-08-21 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-21 00:00:00,VR2W-110317,Daily Detections on A69-1303,2,
2013-08-22 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-22 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-22 00:00:00,VR2W-110317,Daily Pings on 69 kHz,165,
2013-08-22 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,30,
2013-08-22 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-22 00:00:00,VR2W-110317,Daily Detections on A69-1303,3,
2013-08-23 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-23 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-23 00:00:00,VR2W-110317,Daily Pings on 69 kHz,111,
2013-08-23 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,21,
2013-08-23 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-23 00:00:00,VR2W-110317,Daily Detections on A69-1303,7,
2013-08-24 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-24 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-24 00:00:00,VR2W-110317,Daily Pings on 69 kHz,538,
2013-08-24 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,99,
2013-08-24 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,6,
2013-08-24 00:00:00,VR2W-110317,Daily Detections on A69-1303,20,
2013-08-25 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-25 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-25 00:00:00,VR2W-110317,Daily Pings on 69 kHz,4,
2013-08-25 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,1,
2013-08-25 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-26 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-26 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-26 00:00:00,VR2W-110317,Daily Pings on 69 kHz,159,
2013-08-26 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,24,
2013-08-26 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-26 00:00:00,VR2W-110317,Daily Detections on A69-1105,4,
2013-08-26 00:00:00,VR2W-110317,Daily Detections on A69-1303,6,
2013-08-27 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-27 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-27 00:00:00,VR2W-110317,Daily Pings on 69 kHz,103,
2013-08-27 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,10,
2013-08-27 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,1,
2013-08-27 00:00:00,VR2W-110317,Daily Detections on A69-1303,5,
2013-08-28 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-28 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-28 00:00:00,VR2W-110317,Daily Pings on 69 kHz,0,
2013-08-28 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-08-28 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-08-29 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-29 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-29 00:00:00,VR2W-110317,Daily Pings on 69 kHz,618,
2013-08-29 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,70,
2013-08-29 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,7,
2013-08-29 00:00:00,VR2W-110317,Daily Detections on A69-1303,45,
2013-08-30 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-30 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-30 00:00:00,VR2W-110317,Daily Pings on 69 kHz,271,
2013-08-30 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,47,
2013-08-30 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,2,
2013-08-30 00:00:00,VR2W-110317,Daily Detections on A69-1303,4,
2013-08-31 00:00:00,VR2W-110317,Memory Capacity,0.1,%
2013-08-31 00:00:00,VR2W-110317,Battery,3.6,V
2013-08-31 00:00:00,VR2W-110317,Daily Pings on 69 kHz,8,
2013-08-31 00:00:00,VR2W-110317,Daily Syncs on 69 kHz,0,
2013-08-31 00:00:00,VR2W-110317,Daily Rejects on 69 kHz,0,
2013-09-01 00:00:00,VR2W-110317,Memory Capacity,0.1,%
