Date/Time,Receiver,Description,Data,Units
2015-02-11 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,1,
2015-02-11 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-12 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-12 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-12 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-12 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-12 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-13 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-13 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-13 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-13 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-13 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-14 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-14 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-14 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-14 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-14 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-15 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-15 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-15 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-15 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-15 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-16 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-16 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-16 00:00:00,VR2W-123739,Daily Pings on 69 kHz,157,
2015-02-16 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,20,
2015-02-16 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,2,
2015-02-16 00:00:00,VR2W-123739,Daily Detections on A69-1303,5,
2015-02-16 00:00:00,VR2W-123739,Daily Detections on A69-1105,8,
2015-02-17 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-17 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-17 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-17 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-17 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-18 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-18 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-18 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-18 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-18 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-19 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-19 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-19 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-19 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-19 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-20 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-20 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-20 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-20 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-20 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-21 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-21 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-21 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-21 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-21 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-22 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-22 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-22 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-22 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-22 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-23 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-23 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-23 00:00:00,VR2W-123739,Daily Pings on 69 kHz,811,
2015-02-23 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,117,
2015-02-23 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-23 00:00:00,VR2W-123739,Daily Detections on A69-1601,81,
2015-02-24 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-24 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-24 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-24 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-24 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-25 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-25 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-25 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-25 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-25 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-26 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-26 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-26 00:00:00,VR2W-123739,Daily Pings on 69 kHz,67,
2015-02-26 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,10,
2015-02-26 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-26 00:00:00,VR2W-123739,Daily Detections on A69-1303,2,
2015-02-26 00:00:00,VR2W-123739,Daily Detections on A69-1105,1,
2015-02-27 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-27 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-27 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-27 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-27 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-02-28 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-02-28 00:00:00,VR2W-123739,Battery,3.6,V
2015-02-28 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-02-28 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-02-28 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-01 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-01 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-01 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-01 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-01 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-02 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-02 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-02 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-02 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-02 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-03 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-03 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-03 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-03 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-03 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-04 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-04 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-04 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-04 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-04 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-05 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-05 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-05 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-05 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-05 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-06 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-06 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-06 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-06 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-06 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-07 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-07 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-07 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-07 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-07 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-08 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-08 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-08 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-08 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-08 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-09 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-09 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-09 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-09 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-09 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-10 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-10 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-10 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-10 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-10 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-11 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-11 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-11 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-11 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-11 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-12 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-12 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-12 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-12 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-12 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-13 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-13 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-13 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-13 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-13 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-14 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-14 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-14 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-14 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-14 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-15 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-15 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-15 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-15 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-15 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-16 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-16 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-16 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-16 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-16 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-17 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-17 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-17 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-17 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-17 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-18 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-18 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-18 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-18 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-18 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-19 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-19 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-19 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-19 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-19 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-20 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-20 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-20 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-20 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-20 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-21 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-21 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-21 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-21 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-21 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-22 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-22 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-22 00:00:00,VR2W-123739,Daily Pings on 69 kHz,173,
2015-03-22 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,30,
2015-03-22 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-22 00:00:00,VR2W-123739,Daily Detections on A69-1601,6,
2015-03-23 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-23 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-23 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-23 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-23 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-24 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-24 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-24 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-24 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-24 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-25 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-25 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-25 00:00:00,VR2W-123739,Daily Pings on 69 kHz,1,
2015-03-25 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-25 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-26 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-26 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-26 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-26 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-26 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-27 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-27 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-27 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-27 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-27 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-28 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-28 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-28 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-28 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-28 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-29 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-29 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-29 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
2015-03-29 00:00:00,VR2W-123739,Daily Syncs on 69 kHz,0,
2015-03-29 00:00:00,VR2W-123739,Daily Rejects on 69 kHz,0,
2015-03-30 00:00:00,VR2W-123739,Memory Capacity,0.0,%
2015-03-30 00:00:00,VR2W-123739,Battery,3.6,V
2015-03-30 00:00:00,VR2W-123739,Daily Pings on 69 kHz,0,
