Date/Time,Receiver,Description,Data,Units
2012-03-28 02:04:43,VR2W-102199,Initialization,,
2012-03-28 02:04:43,VR2W-102199,PC Time,2012-03-27 16:04:43 UTC-10:00,
2012-03-28 02:04:43,VR2W-102199,Map,MAP-112 (A69-1105; A69-1206; A69-1303; A69-9005; A69-9001/9002; A69-9004; A69-1601),
2012-03-28 02:04:43,VR2W-102199,Blanking,260,ms
2012-03-28 02:04:43,VR2W-102199,Station,Mokapu,
2012-03-29 00:00:00,VR2W-102199,Memory Capacity,0.0,%
2012-03-29 00:00:00,VR2W-102199,Battery,3.5,V
2012-03-29 00:00:00,VR2W-102199,Daily Pings,36,
2012-03-29 00:00:00,VR2W-102199,Daily Syncs,6,
2012-03-29 00:00:00,VR2W-102199,Daily Rejects,0,
2012-03-30 00:00:00,VR2W-102199,Memory Capacity,0.0,%
2012-03-30 00:00:00,VR2W-102199,Battery,3.5,V
2012-03-30 00:00:00,VR2W-102199,Daily Pings,337,
2012-03-30 00:00:00,VR2W-102199,Daily Syncs,43,
2012-03-30 00:00:00,VR2W-102199,Daily Rejects,0,
2012-03-30 00:00:00,VR2W-102199,Daily Detections on A69-1303,18,
2012-03-30 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-03-29 13:21:43,UTC
2012-03-31 00:00:00,VR2W-102199,Memory Capacity,0.0,%
2012-03-31 00:00:00,VR2W-102199,Battery,3.5,V
2012-03-31 00:00:00,VR2W-102199,Daily Pings,327,
2012-03-31 00:00:00,VR2W-102199,Daily Syncs,41,
2012-03-31 00:00:00,VR2W-102199,Daily Rejects,0,
2012-03-31 00:00:00,VR2W-102199,Daily Detections on A69-1303,20,
2012-03-31 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-03-30 22:09:25,UTC
2012-04-01 00:00:00,VR2W-102199,Memory Capacity,0.0,%
2012-04-01 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-01 00:00:00,VR2W-102199,Daily Pings,643,
2012-04-01 00:00:00,VR2W-102199,Daily Syncs,106,
2012-04-01 00:00:00,VR2W-102199,Daily Rejects,2,
2012-04-01 00:00:00,VR2W-102199,Daily Detections on A69-1303,39,
2012-04-01 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-03-31 15:29:46,UTC
2012-04-02 00:00:00,VR2W-102199,Memory Capacity,0.0,%
2012-04-02 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-02 00:00:00,VR2W-102199,Daily Pings,874,
2012-04-02 00:00:00,VR2W-102199,Daily Syncs,130,
2012-04-02 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-02 00:00:00,VR2W-102199,Daily Detections on A69-1303,62,
2012-04-02 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-01 22:37:41,UTC
2012-04-03 00:00:00,VR2W-102199,Memory Capacity,0.0,%
2012-04-03 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-03 00:00:00,VR2W-102199,Daily Pings,995,
2012-04-03 00:00:00,VR2W-102199,Daily Syncs,121,
2012-04-03 00:00:00,VR2W-102199,Daily Rejects,1,
2012-04-03 00:00:00,VR2W-102199,Daily Detections on A69-1303,52,
2012-04-03 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-02 18:37:23,UTC
2012-04-04 00:00:00,VR2W-102199,Memory Capacity,0.0,%
2012-04-04 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-04 00:00:00,VR2W-102199,Daily Pings,850,
2012-04-04 00:00:00,VR2W-102199,Daily Syncs,108,
2012-04-04 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-04 00:00:00,VR2W-102199,Daily Detections on A69-1303,49,
2012-04-04 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-03 17:12:28,UTC
2012-04-05 00:00:00,VR2W-102199,Memory Capacity,0.0,%
2012-04-05 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-05 00:00:00,VR2W-102199,Daily Pings,793,
2012-04-05 00:00:00,VR2W-102199,Daily Syncs,101,
2012-04-05 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-05 00:00:00,VR2W-102199,Daily Detections on A69-1303,60,
2012-04-05 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-04 23:42:22,UTC
2012-04-06 00:00:00,VR2W-102199,Memory Capacity,0.0,%
2012-04-06 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-06 00:00:00,VR2W-102199,Daily Pings,721,
2012-04-06 00:00:00,VR2W-102199,Daily Syncs,100,
2012-04-06 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-06 00:00:00,VR2W-102199,Daily Detections on A69-1303,57,
2012-04-06 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-05 20:42:04,UTC
2012-04-07 00:00:00,VR2W-102199,Memory Capacity,0.0,%
2012-04-07 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-07 00:00:00,VR2W-102199,Daily Pings,1046,
2012-04-07 00:00:00,VR2W-102199,Daily Syncs,150,
2012-04-07 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-07 00:00:00,VR2W-102199,Daily Detections on A69-1303,85,
2012-04-07 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-06 23:48:43,UTC
2012-04-08 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-08 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-08 00:00:00,VR2W-102199,Daily Pings,954,
2012-04-08 00:00:00,VR2W-102199,Daily Syncs,140,
2012-04-08 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-08 00:00:00,VR2W-102199,Daily Detections on A69-1303,68,
2012-04-08 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-07 20:29:27,UTC
2012-04-09 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-09 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-09 00:00:00,VR2W-102199,Daily Pings,638,
2012-04-09 00:00:00,VR2W-102199,Daily Syncs,71,
2012-04-09 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-09 00:00:00,VR2W-102199,Daily Detections on A69-1303,29,
2012-04-09 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-08 22:28:14,UTC
2012-04-10 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-10 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-10 00:00:00,VR2W-102199,Daily Pings,744,
2012-04-10 00:00:00,VR2W-102199,Daily Syncs,109,
2012-04-10 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-10 00:00:00,VR2W-102199,Daily Detections on A69-1303,53,
2012-04-10 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-09 19:05:04,UTC
2012-04-11 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-11 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-11 00:00:00,VR2W-102199,Daily Pings,577,
2012-04-11 00:00:00,VR2W-102199,Daily Syncs,84,
2012-04-11 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-11 00:00:00,VR2W-102199,Daily Detections on A69-1303,34,
2012-04-11 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-10 18:00:46,UTC
2012-04-12 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-12 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-12 00:00:00,VR2W-102199,Daily Pings,866,
2012-04-12 00:00:00,VR2W-102199,Daily Syncs,132,
2012-04-12 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-12 00:00:00,VR2W-102199,Daily Detections on A69-1303,49,
2012-04-12 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-11 23:57:20,UTC
2012-04-13 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-13 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-13 00:00:00,VR2W-102199,Daily Pings,1015,
2012-04-13 00:00:00,VR2W-102199,Daily Syncs,128,
2012-04-13 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-13 00:00:00,VR2W-102199,Daily Detections on A69-1303,50,
2012-04-13 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-12 20:23:37,UTC
2012-04-14 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-14 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-14 00:00:00,VR2W-102199,Daily Pings,1864,
2012-04-14 00:00:00,VR2W-102199,Daily Syncs,208,
2012-04-14 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-14 00:00:00,VR2W-102199,Daily Detections on A69-1303,88,
2012-04-14 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-13 20:03:06,UTC
2012-04-15 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-15 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-15 00:00:00,VR2W-102199,Daily Pings,1579,
2012-04-15 00:00:00,VR2W-102199,Daily Syncs,181,
2012-04-15 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-15 00:00:00,VR2W-102199,Daily Detections on A69-1303,74,
2012-04-15 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-14 16:35:35,UTC
2012-04-16 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-16 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-16 00:00:00,VR2W-102199,Daily Pings,1515,
2012-04-16 00:00:00,VR2W-102199,Daily Syncs,200,
2012-04-16 00:00:00,VR2W-102199,Daily Rejects,1,
2012-04-16 00:00:00,VR2W-102199,Daily Detections on A69-1303,107,
2012-04-16 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-15 22:51:06,UTC
2012-04-17 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-17 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-17 00:00:00,VR2W-102199,Daily Pings,1102,
2012-04-17 00:00:00,VR2W-102199,Daily Syncs,158,
2012-04-17 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-17 00:00:00,VR2W-102199,Daily Detections on A69-1303,80,
2012-04-17 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-16 21:06:26,UTC
2012-04-18 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-18 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-18 00:00:00,VR2W-102199,Daily Pings,717,
2012-04-18 00:00:00,VR2W-102199,Daily Syncs,105,
2012-04-18 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-18 00:00:00,VR2W-102199,Daily Detections on A69-1303,48,
2012-04-18 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-17 19:12:54,UTC
2012-04-19 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-19 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-19 00:00:00,VR2W-102199,Daily Pings,484,
2012-04-19 00:00:00,VR2W-102199,Daily Syncs,78,
2012-04-19 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-19 00:00:00,VR2W-102199,Daily Detections on A69-1303,23,
2012-04-19 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-18 20:50:43,UTC
2012-04-20 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-20 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-20 00:00:00,VR2W-102199,Daily Pings,833,
2012-04-20 00:00:00,VR2W-102199,Daily Syncs,113,
2012-04-20 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-20 00:00:00,VR2W-102199,Daily Detections on A69-1105,1,
2012-04-20 00:00:00,VR2W-102199,Last Detection on A69-1105,2012-04-19 14:49:10,UTC
2012-04-20 00:00:00,VR2W-102199,Daily Detections on A69-1303,65,
2012-04-20 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-19 20:39:11,UTC
2012-04-21 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-21 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-21 00:00:00,VR2W-102199,Daily Pings,471,
2012-04-21 00:00:00,VR2W-102199,Daily Syncs,58,
2012-04-21 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-21 00:00:00,VR2W-102199,Daily Detections on A69-1303,23,
2012-04-21 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-20 19:50:41,UTC
2012-04-22 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-22 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-22 00:00:00,VR2W-102199,Daily Pings,769,
2012-04-22 00:00:00,VR2W-102199,Daily Syncs,98,
2012-04-22 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-22 00:00:00,VR2W-102199,Daily Detections on A69-1303,45,
2012-04-22 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-21 21:11:30,UTC
2012-04-23 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-23 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-23 00:00:00,VR2W-102199,Daily Pings,845,
2012-04-23 00:00:00,VR2W-102199,Daily Syncs,120,
2012-04-23 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-23 00:00:00,VR2W-102199,Daily Detections on A69-1303,42,
2012-04-23 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-22 23:10:34,UTC
2012-04-24 00:00:00,VR2W-102199,Memory Capacity,0.1,%
2012-04-24 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-24 00:00:00,VR2W-102199,Daily Pings,1415,
2012-04-24 00:00:00,VR2W-102199,Daily Syncs,219,
2012-04-24 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-24 00:00:00,VR2W-102199,Daily Detections on A69-1303,118,
2012-04-24 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-23 22:57:37,UTC
2012-04-25 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-04-25 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-25 00:00:00,VR2W-102199,Daily Pings,796,
2012-04-25 00:00:00,VR2W-102199,Daily Syncs,129,
2012-04-25 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-25 00:00:00,VR2W-102199,Daily Detections on A69-1303,47,
2012-04-25 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-24 23:02:26,UTC
2012-04-26 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-04-26 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-26 00:00:00,VR2W-102199,Daily Pings,730,
2012-04-26 00:00:00,VR2W-102199,Daily Syncs,115,
2012-04-26 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-26 00:00:00,VR2W-102199,Daily Detections on A69-1303,47,
2012-04-26 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-25 20:03:59,UTC
2012-04-27 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-04-27 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-27 00:00:00,VR2W-102199,Daily Pings,642,
2012-04-27 00:00:00,VR2W-102199,Daily Syncs,91,
2012-04-27 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-27 00:00:00,VR2W-102199,Daily Detections on A69-1303,41,
2012-04-27 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-26 19:40:39,UTC
2012-04-28 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-04-28 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-28 00:00:00,VR2W-102199,Daily Pings,912,
2012-04-28 00:00:00,VR2W-102199,Daily Syncs,126,
2012-04-28 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-28 00:00:00,VR2W-102199,Daily Detections on A69-1303,57,
2012-04-28 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-27 23:02:56,UTC
2012-04-29 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-04-29 00:00:00,VR2W-102199,Battery,3.6,V
2012-04-29 00:00:00,VR2W-102199,Daily Pings,201,
2012-04-29 00:00:00,VR2W-102199,Daily Syncs,33,
2012-04-29 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-29 00:00:00,VR2W-102199,Daily Detections on A69-1303,8,
2012-04-29 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-28 21:07:38,UTC
2012-04-30 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-04-30 00:00:00,VR2W-102199,Battery,3.5,V
2012-04-30 00:00:00,VR2W-102199,Daily Pings,364,
2012-04-30 00:00:00,VR2W-102199,Daily Syncs,54,
2012-04-30 00:00:00,VR2W-102199,Daily Rejects,0,
2012-04-30 00:00:00,VR2W-102199,Daily Detections on A69-1303,21,
2012-04-30 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-29 20:03:12,UTC
2012-05-01 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-01 00:00:00,VR2W-102199,Battery,3.5,V
2012-05-01 00:00:00,VR2W-102199,Daily Pings,1067,
2012-05-01 00:00:00,VR2W-102199,Daily Syncs,163,
2012-05-01 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-01 00:00:00,VR2W-102199,Daily Detections on A69-1303,76,
2012-05-01 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-04-30 22:13:58,UTC
2012-05-02 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-02 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-02 00:00:00,VR2W-102199,Daily Pings,589,
2012-05-02 00:00:00,VR2W-102199,Daily Syncs,93,
2012-05-02 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-02 00:00:00,VR2W-102199,Daily Detections on A69-1303,42,
2012-05-02 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-01 23:57:51,UTC
2012-05-03 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-03 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-03 00:00:00,VR2W-102199,Daily Pings,869,
2012-05-03 00:00:00,VR2W-102199,Daily Syncs,118,
2012-05-03 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-03 00:00:00,VR2W-102199,Daily Detections on A69-1303,69,
2012-05-03 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-02 22:48:29,UTC
2012-05-04 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-04 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-04 00:00:00,VR2W-102199,Daily Pings,381,
2012-05-04 00:00:00,VR2W-102199,Daily Syncs,57,
2012-05-04 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-04 00:00:00,VR2W-102199,Daily Detections on A69-1303,23,
2012-05-04 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-03 23:31:01,UTC
2012-05-05 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-05 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-05 00:00:00,VR2W-102199,Daily Pings,695,
2012-05-05 00:00:00,VR2W-102199,Daily Syncs,97,
2012-05-05 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-05 00:00:00,VR2W-102199,Daily Detections on A69-1303,55,
2012-05-05 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-04 23:59:17,UTC
2012-05-06 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-06 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-06 00:00:00,VR2W-102199,Daily Pings,1075,
2012-05-06 00:00:00,VR2W-102199,Daily Syncs,162,
2012-05-06 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-06 00:00:00,VR2W-102199,Daily Detections on A69-1303,84,
2012-05-06 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-05 23:29:11,UTC
2012-05-07 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-07 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-07 00:00:00,VR2W-102199,Daily Pings,566,
2012-05-07 00:00:00,VR2W-102199,Daily Syncs,89,
2012-05-07 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-07 00:00:00,VR2W-102199,Daily Detections on A69-1303,36,
2012-05-07 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-06 22:47:02,UTC
2012-05-08 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-08 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-08 00:00:00,VR2W-102199,Daily Pings,773,
2012-05-08 00:00:00,VR2W-102199,Daily Syncs,114,
2012-05-08 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-08 00:00:00,VR2W-102199,Daily Detections on A69-1303,57,
2012-05-08 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-07 22:43:14,UTC
2012-05-09 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-09 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-09 00:00:00,VR2W-102199,Daily Pings,745,
2012-05-09 00:00:00,VR2W-102199,Daily Syncs,112,
2012-05-09 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-09 00:00:00,VR2W-102199,Daily Detections on A69-1303,59,
2012-05-09 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-08 22:57:24,UTC
2012-05-10 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-10 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-10 00:00:00,VR2W-102199,Daily Pings,426,
2012-05-10 00:00:00,VR2W-102199,Daily Syncs,67,
2012-05-10 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-10 00:00:00,VR2W-102199,Daily Detections on A69-1303,23,
2012-05-10 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-09 17:57:50,UTC
2012-05-11 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-11 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-11 00:00:00,VR2W-102199,Daily Pings,799,
2012-05-11 00:00:00,VR2W-102199,Daily Syncs,117,
2012-05-11 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-11 00:00:00,VR2W-102199,Daily Detections on A69-1303,57,
2012-05-11 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-10 22:16:25,UTC
2012-05-12 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-12 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-12 00:00:00,VR2W-102199,Daily Pings,985,
2012-05-12 00:00:00,VR2W-102199,Daily Syncs,135,
2012-05-12 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-12 00:00:00,VR2W-102199,Daily Detections on A69-1303,64,
2012-05-12 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-11 18:47:42,UTC
2012-05-13 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-13 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-13 00:00:00,VR2W-102199,Daily Pings,742,
2012-05-13 00:00:00,VR2W-102199,Daily Syncs,90,
2012-05-13 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-13 00:00:00,VR2W-102199,Daily Detections on A69-1105,2,
2012-05-13 00:00:00,VR2W-102199,Last Detection on A69-1105,2012-05-12 09:27:57,UTC
2012-05-13 00:00:00,VR2W-102199,Daily Detections on A69-1303,32,
2012-05-13 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-12 23:55:40,UTC
2012-05-14 00:00:00,VR2W-102199,Memory Capacity,0.2,%
2012-05-14 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-14 00:00:00,VR2W-102199,Daily Pings,1455,
2012-05-14 00:00:00,VR2W-102199,Daily Syncs,182,
2012-05-14 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-14 00:00:00,VR2W-102199,Daily Detections on A69-1303,78,
2012-05-14 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-13 23:54:36,UTC
2012-05-15 00:00:00,VR2W-102199,Memory Capacity,0.3,%
2012-05-15 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-15 00:00:00,VR2W-102199,Daily Pings,1420,
2012-05-15 00:00:00,VR2W-102199,Daily Syncs,141,
2012-05-15 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-15 00:00:00,VR2W-102199,Daily Detections on A69-1303,59,
2012-05-15 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-14 23:09:13,UTC
2012-05-16 00:00:00,VR2W-102199,Memory Capacity,0.3,%
2012-05-16 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-16 00:00:00,VR2W-102199,Daily Pings,806,
2012-05-16 00:00:00,VR2W-102199,Daily Syncs,54,
2012-05-16 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-16 00:00:00,VR2W-102199,Daily Detections on A69-1303,18,
2012-05-16 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-15 23:25:31,UTC
2012-05-17 00:00:00,VR2W-102199,Memory Capacity,0.3,%
2012-05-17 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-17 00:00:00,VR2W-102199,Daily Pings,659,
2012-05-17 00:00:00,VR2W-102199,Daily Syncs,62,
2012-05-17 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-17 00:00:00,VR2W-102199,Daily Detections on A69-1303,31,
2012-05-17 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-16 22:44:12,UTC
2012-05-18 00:00:00,VR2W-102199,Memory Capacity,0.3,%
2012-05-18 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-18 00:00:00,VR2W-102199,Daily Pings,423,
2012-05-18 00:00:00,VR2W-102199,Daily Syncs,57,
2012-05-18 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-18 00:00:00,VR2W-102199,Daily Detections on A69-1303,23,
2012-05-18 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-17 20:09:48,UTC
2012-05-19 00:00:00,VR2W-102199,Memory Capacity,0.3,%
2012-05-19 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-19 00:00:00,VR2W-102199,Daily Pings,352,
2012-05-19 00:00:00,VR2W-102199,Daily Syncs,38,
2012-05-19 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-19 00:00:00,VR2W-102199,Daily Detections on A69-1303,18,
2012-05-19 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-18 23:32:15,UTC
2012-05-20 00:00:00,VR2W-102199,Memory Capacity,0.3,%
2012-05-20 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-20 00:00:00,VR2W-102199,Daily Pings,466,
2012-05-20 00:00:00,VR2W-102199,Daily Syncs,64,
2012-05-20 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-20 00:00:00,VR2W-102199,Daily Detections on A69-1303,21,
2012-05-20 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-19 08:44:02,UTC
2012-05-21 00:00:00,VR2W-102199,Memory Capacity,0.3,%
2012-05-21 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-21 00:00:00,VR2W-102199,Daily Pings,1172,
2012-05-21 00:00:00,VR2W-102199,Daily Syncs,184,
2012-05-21 00:00:00,VR2W-102199,Daily Rejects,0,
2012-05-21 00:00:00,VR2W-102199,Daily Detections on A69-1303,85,
2012-05-21 00:00:00,VR2W-102199,Last Detection on A69-1303,2012-05-20 21:11:05,UTC
2012-05-22 00:00:00,VR2W-102199,Memory Capacity,0.3,%
2012-05-22 00:00:00,VR2W-102199,Battery,3.6,V
2012-05-22 00:00:00,VR2W-102199,Daily Pings,1205,
2012-05-22 00:00:00,VR2W-102199,Daily Syncs,215,
2012-05-22 00:00:00,VR2W-102199,Daily Rejects,1,
2012-05-22 00:00:00,VR2W-102199,Daily Detections on A69-1105,2,
2012-05-22 00:00:00,VR2W-102199,Last Detection on A69-1105,2012-05-21 14:08:21,UTC
